0	0
0.01	0
0.02	0
0.03	0
0.04	0
0.05	0
0.06	0
0.07	0
0.08	0
0.09	0
0.1	0
0.11	0.0064087
0.12	0.013842
0.13	0.018363
0.14	0.020891
0.15	0.02227
0.16	0.023006
0.17	0.023383
0.18	0.023561
0.19	0.023629
0.2	0.023635
0.21	0.023607
0.22	0.02356
0.23	0.023503
0.24	0.02344
0.25	0.023374
0.26	0.010489
0.27	-0.0044452
0.28	-0.013557
0.29	-0.018681
0.3	-0.021507
0.31	-0.023047
0.32	-0.02387
0.33	-0.024295
0.34	-0.024497
0.35	-0.024577
0.36	-0.024589
0.37	-0.024562
0.38	-0.024514
0.39	-0.024455
0.4	-0.02439
0.41	-0.017912
0.42	-0.010409
0.43	-0.0058158
0.44	-0.0032161
0.45	-0.0017653
0.46	-0.00095789
0.47	-0.00050882
0.48	-0.00025911
0.49	-0.00012031
0.5	-4.3199e-05
0.51	-4.0118e-07
0.52	2.331e-05
0.53	3.6405e-05
0.54	4.3595e-05
0.55	4.7501e-05
0.56	4.958e-05
0.57	5.0644e-05
0.58	5.1144e-05
0.59	5.133e-05
0.6	5.1342e-05
0.61	0.0060594
0.62	0.013028
0.63	0.017267
0.64	0.019636
0.65	0.020929
0.66	0.021618
0.67	0.021972
0.68	0.022139
0.69	0.022202
0.7	0.022207
0.71	0.022181
0.72	0.022137
0.73	0.022083
0.74	0.022024
0.75	0.021962
0.76	0.021898
0.77	0.021834
0.78	0.02177
0.79	0.021705
0.8	0.021641
0.81	0.021577
0.82	0.021513
0.83	0.021449
0.84	0.021386
0.85	0.021322
0.86	0.021259
0.87	0.021196
0.88	0.021134
0.89	0.021072
0.9	0.02101
0.91	0.020948
0.92	0.020886
0.93	0.020825
0.94	0.020764
0.95	0.020703
0.96	0.020642
0.97	0.020582
0.98	0.020522
0.99	0.020462
1	0.020403
1.01	0.0095289
1.02	-0.0030737
1.03	-0.010763
1.04	-0.015088
1.05	-0.017474
1.06	-0.018775
1.07	-0.01947
1.08	-0.01983
1.09	-0.020003
1.1	-0.020072
1.11	-0.020083
1.12	-0.020062
1.13	-0.020023
1.14	-0.019975
1.15	-0.019921
1.16	-0.019864
1.17	-0.019806
1.18	-0.019747
1.19	-0.019688
1.2	-0.019629
1.21	-0.019569
1.22	-0.01951
1.23	-0.019451
1.24	-0.019392
1.25	-0.019334
1.26	-0.019275
1.27	-0.019217
1.28	-0.019159
1.29	-0.019101
1.3	-0.019043
1.31	-0.018986
1.32	-0.018929
1.33	-0.018871
1.34	-0.018815
1.35	-0.018758
1.36	-0.018701
1.37	-0.018645
1.38	-0.018589
1.39	-0.018533
1.4	-0.018477
1.41	-0.018422
1.42	-0.018366
1.43	-0.018311
1.44	-0.018256
1.45	-0.018202
1.46	-0.018147
1.47	-0.018093
1.48	-0.018039
1.49	-0.017985
1.5	-0.017931
1.51	-0.013071
1.52	-0.0074423
1.53	-0.0039979
1.54	-0.002049
1.55	-0.00096195
1.56	-0.00035761
1.57	-2.2099e-05
1.58	0.00016384
1.59	0.00026658
1.6	0.00032304
1.61	0.00035376
1.62	0.00037017
1.63	0.00037863
1.64	0.00038265
1.65	0.00038422
1.66	0.00038442
1.67	0.00038387
1.68	0.0003829
1.69	0.0003817
1.7	0.00038038
1.71	-0.0060298
1.72	-0.013464
1.73	-0.017987
1.74	-0.020517
1.75	-0.021897
1.76	-0.022634
1.77	-0.023013
1.78	-0.023193
1.79	-0.023262
1.8	-0.023269
1.81	-0.023243
1.82	-0.023197
1.83	-0.023141
1.84	-0.02308
1.85	-0.023016
1.86	-0.02295
1.87	-0.022883
1.88	-0.022816
1.89	-0.022749
1.9	-0.022682
1.91	-0.022615
1.92	-0.022548
1.93	-0.022482
1.94	-0.022416
1.95	-0.02235
1.96	-0.022284
1.97	-0.022219
1.98	-0.022154
1.99	-0.022089
2	-0.022025
2.01	-0.0091429
2.02	0.0057876
2.03	0.014895
2.04	0.020015
2.05	0.022837
2.06	0.024372
2.07	0.02519
2.08	0.02561
2.09	0.025809
2.1	0.025884
2.11	0.025891
2.12	0.02586
2.13	0.025808
2.14	0.025745
2.15	0.025675
2.16	0.025602
2.17	0.025527
2.18	0.025451
2.19	0.025375
2.2	0.025298
2.21	0.025222
2.22	0.025146
2.23	0.02507
2.24	0.024994
2.25	0.024919
2.26	0.024844
2.27	0.024769
2.28	0.024694
2.29	0.02462
2.3	0.024545
2.31	0.018063
2.32	0.010556
2.33	0.005961
2.34	0.00336
2.35	0.0019082
2.36	0.0011
2.37	0.00065024
2.38	0.00039993
2.39	0.00026058
2.4	0.00018293
2.41	0.00013961
2.42	0.00011539
2.43	0.00010179
2.44	9.4101e-05
2.45	8.9699e-05
2.46	8.7125e-05
2.47	8.557e-05
2.48	8.4581e-05
2.49	8.3908e-05
2.5	8.3411e-05
2.51	0.0036879
2.52	0.0078687
2.53	0.010412
2.54	0.011833
2.55	0.012609
2.56	0.013022
2.57	0.013234
2.58	0.013334
2.59	0.013372
2.6	0.013375
2.61	0.013359
2.62	0.013333
2.63	0.0133
2.64	0.013264
2.65	0.013227
2.66	0.013189
2.67	0.01315
2.68	0.013111
2.69	0.013073
2.7	0.013034
2.71	0.0057853
2.72	-0.0026156
2.73	-0.0077409
2.74	-0.010623
2.75	-0.012213
2.76	-0.013078
2.77	-0.013541
2.78	-0.013779
2.79	-0.013893
2.8	-0.013937
2.81	-0.013943
2.82	-0.013928
2.83	-0.013901
2.84	-0.013867
2.85	-0.01383
2.86	-0.013791
2.87	-0.013751
2.88	-0.01371
2.89	-0.013669
